Datetime,Timestamp,Sensor,Acao,Distancia_Pixels
2026-04-16 13:22:22.827,1776342142.8270893,Teclado,Key_WASD_Press,0
2026-04-16 13:22:22.974,1776342142.974991,Teclado,Key_WASD_Release,0
2026-04-16 13:22:23.001,1776342143.0012305,Teclado,Key_Space_Press,0
2026-04-16 13:22:23.106,1776342143.1067064,Teclado,Key_Space_Release,0
2026-04-16 13:22:23.270,1776342143.2709725,Teclado,Key_WASD_Press,0
2026-04-16 13:22:23.378,1776342143.3785367,Teclado,Key_WASD_Press,0
2026-04-16 13:22:23.429,1776342143.4296787,Teclado,Key_WASD_Release,0
2026-04-16 13:22:23.494,1776342143.4943585,Teclado,Key_WASD_Press,0
2026-04-16 13:22:23.519,1776342143.5195074,Teclado,Key_WASD_Release,0
2026-04-16 13:22:23.584,1776342143.584401,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:23.600,1776342143.6009035,Teclado,Key_WASD_Release,0
2026-04-16 13:22:23.663,1776342143.663717,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:23.879,1776342143.879567,Teclado,Key_WASD_Press,0
2026-04-16 13:22:23.957,1776342143.9577105,Teclado,Key_Space_Press,0
2026-04-16 13:22:23.979,1776342143.97911,Teclado,Key_WASD_Release,0
2026-04-16 13:22:24.048,1776342144.048706,Teclado,Key_Space_Release,0
2026-04-16 13:22:24.178,1776342144.1785176,Teclado,Key_WASD_Press,0
2026-04-16 13:22:24.272,1776342144.2725086,Teclado,Key_WASD_Release,0
2026-04-16 13:22:24.393,1776342144.3933456,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:24.471,1776342144.4718003,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:24.516,1776342144.5161035,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:24.574,1776342144.5742981,Teclado,Key_WASD_Press,0
2026-04-16 13:22:24.589,1776342144.5898297,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:24.691,1776342144.691147,Teclado,Key_WASD_Release,0
2026-04-16 13:22:24.840,1776342144.8402033,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:24.988,1776342144.9887547,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:24.994,1776342144.9941156,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:25.152,1776342145.1527264,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:25.241,1776342145.2411103,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:25.314,1776342145.3145237,Teclado,Key_WASD_Press,0
2026-04-16 13:22:25.319,1776342145.3195338,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:25.458,1776342145.4587653,Teclado,Key_WASD_Release,0
2026-04-16 13:22:25.509,1776342145.509726,Teclado,Key_WASD_Press,0
2026-04-16 13:22:25.583,1776342145.583254,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:25.589,1776342145.589254,Teclado,Key_WASD_Release,0
2026-04-16 13:22:25.657,1776342145.6577725,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:25.706,1776342145.7061791,Teclado,Key_WASD_Press,0
2026-04-16 13:22:25.805,1776342145.805795,Teclado,Key_WASD_Release,0
2026-04-16 13:22:25.999,1776342145.999941,Teclado,Key_Modifier_Press,0
2026-04-16 13:22:26.180,1776342146.1808105,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:26.334,1776342146.3345287,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:26.361,1776342146.3610494,Teclado,Key_Modifier_Release,0
2026-04-16 13:22:26.751,1776342146.7511044,Teclado,Key_Modifier_Press,0
2026-04-16 13:22:26.952,1776342146.952886,Teclado,Key_Enter_Press,0
2026-04-16 13:22:27.149,1776342147.1492665,Teclado,Key_Enter_Release,0
2026-04-16 13:22:27.191,1776342147.1919978,Teclado,Key_Modifier_Release,0
2026-04-16 13:22:27.715,1776342147.715341,Teclado,Key_Modifier_Press,0
2026-04-16 13:22:27.815,1776342147.8156211,Teclado,Key_Space_Press,0
2026-04-16 13:22:27.819,1776342147.819679,Teclado,Key_Modifier_Release,0
2026-04-16 13:22:27.916,1776342147.9161115,Teclado,Key_Space_Release,0
2026-04-16 13:22:28.123,1776342148.1234784,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:28.202,1776342148.2025845,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:28.212,1776342148.2127705,Teclado,Key_Space_Press,0
2026-04-16 13:22:28.313,1776342148.3137844,Teclado,Key_Space_Release,0
2026-04-16 13:22:29.009,1776342149.0094855,Teclado,Key_Delete_Press,0
2026-04-16 13:22:29.076,1776342149.0763934,Teclado,Key_Delete_Release,0
2026-04-16 13:22:29.147,1776342149.1472833,Teclado,Key_Delete_Press,0
2026-04-16 13:22:29.238,1776342149.2387373,Teclado,Key_Delete_Release,0
2026-04-16 13:22:29.300,1776342149.3009243,Teclado,Key_Delete_Press,0
2026-04-16 13:22:29.394,1776342149.3945184,Teclado,Key_Delete_Release,0
2026-04-16 13:22:29.870,1776342149.8701904,Teclado,Key_Modifier_Press,0
2026-04-16 13:22:29.959,1776342149.9599075,Teclado,Key_Modifier_Release,0
2026-04-16 13:22:30.920,1776342150.9207878,Teclado,Key_Modifier_Press,0
2026-04-16 13:22:31.001,1776342151.0012338,Teclado,Key_Modifier_Release,0
2026-04-16 13:22:31.236,1776342151.2366736,Teclado,Key_Modifier_Press,0
2026-04-16 13:22:31.326,1776342151.3267984,Teclado,Key_Modifier_Release,0
2026-04-16 13:22:31.505,1776342151.5051584,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:31.571,1776342151.5718708,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:32.512,1776342152.5124269,Teclado,Key_Delete_Press,0
2026-04-16 13:22:32.589,1776342152.589631,Teclado,Key_Delete_Release,0
2026-04-16 13:22:32.899,1776342152.899801,Teclado,Key_Space_Press,0
2026-04-16 13:22:33.017,1776342153.0177097,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:33.022,1776342153.0223248,Teclado,Key_Space_Release,0
2026-04-16 13:22:33.085,1776342153.085073,Teclado,Key_Space_Press,0
2026-04-16 13:22:33.106,1776342153.1066482,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:33.213,1776342153.2130232,Teclado,Key_Space_Release,0
2026-04-16 13:22:33.689,1776342153.6896286,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:33.752,1776342153.7521691,Teclado,Key_Space_Press,0
2026-04-16 13:22:33.778,1776342153.7781234,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:33.863,1776342153.8631272,Teclado,Key_Space_Release,0
2026-04-16 13:22:33.982,1776342153.982584,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:34.045,1776342154.0457613,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:34.071,1776342154.0711317,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:34.151,1776342154.1516948,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:34.199,1776342154.1992607,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:34.252,1776342154.2520642,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:34.324,1776342154.3243618,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:34.407,1776342154.4073617,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:34.843,1776342154.84332,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:34.923,1776342154.923041,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:34.938,1776342154.9386864,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:35.078,1776342155.0787637,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:35.098,1776342155.098432,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:35.184,1776342155.1843014,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:35.302,1776342155.3028145,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:35.451,1776342155.4518497,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:35.604,1776342155.6043706,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:35.721,1776342155.7212384,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:35.787,1776342155.7877052,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:35.882,1776342155.8825266,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:36.064,1776342156.0643113,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:36.127,1776342156.1279807,Teclado,Key_Space_Press,0
2026-04-16 13:22:36.148,1776342156.1486723,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:36.232,1776342156.2328954,Teclado,Key_Space_Release,0
2026-04-16 13:22:36.804,1776342156.8048885,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:36.815,1776342156.8158958,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:36.884,1776342156.8849924,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:36.954,1776342156.9546225,Teclado,Key_Space_Press,0
2026-04-16 13:22:36.981,1776342156.981099,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:37.125,1776342157.12507,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:37.129,1776342157.1290705,Teclado,Key_Space_Release,0
2026-04-16 13:22:37.241,1776342157.2416003,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:37.346,1776342157.3469048,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:37.457,1776342157.4571998,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:37.521,1776342157.5210624,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:37.610,1776342157.610917,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:37.626,1776342157.6266556,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:37.716,1776342157.7167783,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:37.782,1776342157.7828708,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:37.873,1776342157.8735268,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:38.012,1776342158.0128038,Teclado,Key_Space_Press,0
2026-04-16 13:22:38.122,1776342158.1228063,Teclado,Key_Space_Release,0
2026-04-16 13:22:38.262,1776342158.26237,Teclado,Key_WASD_Press,0
2026-04-16 13:22:38.369,1776342158.3692858,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:38.374,1776342158.3748488,Teclado,Key_WASD_Release,0
2026-04-16 13:22:38.459,1776342158.4597816,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:38.739,1776342158.7396705,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:38.828,1776342158.828922,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:38.855,1776342158.8552256,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:38.944,1776342158.9442017,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:38.977,1776342158.9772778,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:39.090,1776342159.0906875,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:39.126,1776342159.1263402,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:39.206,1776342159.2064018,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:39.211,1776342159.2119231,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:39.319,1776342159.3190758,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:39.577,1776342159.5774598,Teclado,Key_Space_Press,0
2026-04-16 13:22:39.703,1776342159.7039614,Teclado,Key_Space_Release,0
2026-04-16 13:22:39.756,1776342159.7564087,Teclado,Key_WASD_Press,0
2026-04-16 13:22:39.889,1776342159.889499,Teclado,Key_WASD_Release,0
2026-04-16 13:22:39.993,1776342159.9936934,Teclado,Key_Delete_Press,0
2026-04-16 13:22:40.094,1776342160.0943315,Teclado,Key_Delete_Release,0
2026-04-16 13:22:40.161,1776342160.1619534,Teclado,Key_Delete_Press,0
2026-04-16 13:22:40.251,1776342160.2519352,Teclado,Key_Delete_Release,0
2026-04-16 13:22:40.326,1776342160.3269289,Teclado,Key_Delete_Press,0
2026-04-16 13:22:40.406,1776342160.4067264,Teclado,Key_Delete_Release,0
2026-04-16 13:22:40.684,1776342160.6843755,Teclado,Key_Delete_Press,0
2026-04-16 13:22:40.795,1776342160.795724,Teclado,Key_Delete_Release,0
2026-04-16 13:22:41.033,1776342161.0337226,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:41.143,1776342161.1438022,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:41.231,1776342161.2319045,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:41.294,1776342161.2942443,Teclado,Key_Space_Press,0
2026-04-16 13:22:41.337,1776342161.3372211,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:41.406,1776342161.4066184,Teclado,Key_WASD_Press,0
2026-04-16 13:22:41.427,1776342161.4272506,Teclado,Key_Space_Release,0
2026-04-16 13:22:41.529,1776342161.529387,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:41.575,1776342161.5756738,Teclado,Key_WASD_Release,0
2026-04-16 13:22:41.629,1776342161.6298945,Teclado,Key_Space_Press,0
2026-04-16 13:22:41.660,1776342161.6608005,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:41.741,1776342161.74145,Teclado,Key_Space_Release,0
2026-04-16 13:22:41.922,1776342161.9220142,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:42.027,1776342162.0273974,Teclado,Key_WASD_Press,0
2026-04-16 13:22:42.032,1776342162.032952,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:42.138,1776342162.1388505,Teclado,Key_WASD_Release,0
2026-04-16 13:22:42.230,1776342162.230218,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:42.391,1776342162.391042,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:42.438,1776342162.4381845,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:42.491,1776342162.4912207,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:42.565,1776342162.5655456,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:42.623,1776342162.6238132,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:42.730,1776342162.7309842,Teclado,Key_Modifier_Press,0
2026-04-16 13:22:43.119,1776342163.1195395,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:43.282,1776342163.28276,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:43.341,1776342163.3415847,Teclado,Key_Modifier_Release,0
2026-04-16 13:22:43.784,1776342163.7849748,Teclado,Key_Modifier_Press,0
2026-04-16 13:22:43.943,1776342163.9438865,Teclado,Key_Enter_Press,0
2026-04-16 13:22:44.090,1776342164.0908449,Teclado,Key_Enter_Release,0
2026-04-16 13:22:44.267,1776342164.2678607,Teclado,Key_Modifier_Release,0
2026-04-16 13:22:47.762,1776342167.7622306,Rato,Click_Press_left,341
2026-04-16 13:22:48.003,1776342168.0033221,Teclado,Key_Space_Press,2
2026-04-16 13:22:48.125,1776342168.1256728,Teclado,Key_Space_Release,0
2026-04-16 13:22:49.532,1776342169.5325136,Rato,Click_Press_left,78
2026-04-16 13:22:53.999,1776342173.9995787,Teclado,Key_Modifier_Press,165
2026-04-16 13:22:54.199,1776342174.1996555,Teclado,Key_Modifier_Release,0
2026-04-16 13:22:55.064,1776342175.064182,Teclado,Key_Delete_Press,0
2026-04-16 13:22:55.164,1776342175.164336,Teclado,Key_Delete_Release,0
2026-04-16 13:22:55.411,1776342175.4115334,Teclado,Key_Modifier_Press,0
2026-04-16 13:22:55.490,1776342175.490636,Teclado,Key_Modifier_Release,0
2026-04-16 13:22:55.870,1776342175.8709116,Teclado,Key_Space_Press,0
2026-04-16 13:22:55.929,1776342175.929602,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:55.970,1776342175.9709518,Teclado,Key_Space_Release,0
2026-04-16 13:22:56.024,1776342176.0240536,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:56.035,1776342176.035589,Teclado,Key_Space_Press,0
2026-04-16 13:22:56.152,1776342176.1528082,Teclado,Key_Space_Release,0
2026-04-16 13:22:56.458,1776342176.4588423,Teclado,Key_Modifier_Press,0
2026-04-16 13:22:56.623,1776342176.623433,Teclado,Key_Modifier_Release,0
2026-04-16 13:22:56.634,1776342176.6348422,Teclado,Key_WASD_Press,0
2026-04-16 13:22:56.734,1776342176.7346847,Teclado,Key_Modifier_Press,0
2026-04-16 13:22:56.774,1776342176.7740712,Teclado,Key_WASD_Release,0
2026-04-16 13:22:56.850,1776342176.85045,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:56.891,1776342176.8919547,Teclado,Key_Modifier_Release,0
2026-04-16 13:22:56.945,1776342176.9455135,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:56.955,1776342176.9557002,Teclado,Key_Space_Press,0
2026-04-16 13:22:57.035,1776342177.0349545,Teclado,Key_Space_Release,0
2026-04-16 13:22:57.162,1776342177.1620097,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:57.235,1776342177.235637,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:57.256,1776342177.2567327,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:57.314,1776342177.3141568,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:57.362,1776342177.3628256,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:57.431,1776342177.4314559,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:57.778,1776342177.7785692,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:57.858,1776342177.8580334,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:57.874,1776342177.8743014,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:57.964,1776342177.964006,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:58.009,1776342178.009876,Teclado,Key_WASD_Press,0
2026-04-16 13:22:58.100,1776342178.1005116,Teclado,Key_WASD_Press,0
2026-04-16 13:22:58.147,1776342178.1472979,Teclado,Key_WASD_Release,0
2026-04-16 13:22:58.266,1776342178.2665937,Teclado,Key_WASD_Release,0
2026-04-16 13:22:58.276,1776342178.27689,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:58.388,1776342178.3885653,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:58.398,1776342178.3988519,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:58.525,1776342178.5258226,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:58.897,1776342178.8973124,Teclado,Key_Delete_Press,0
2026-04-16 13:22:59.004,1776342179.0044284,Teclado,Key_Space_Press,0
2026-04-16 13:22:59.009,1776342179.0097332,Teclado,Key_Delete_Release,0
2026-04-16 13:22:59.099,1776342179.09917,Teclado,Key_Space_Release,0
2026-04-16 13:22:59.133,1776342179.1339536,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:59.227,1776342179.2277982,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:59.292,1776342179.2920563,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:59.314,1776342179.3141887,Teclado,Key_WASD_Press,0
2026-04-16 13:22:59.362,1776342179.3621364,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:59.409,1776342179.4099731,Teclado,Key_WASD_Release,0
2026-04-16 13:22:59.445,1776342179.4456394,Teclado,Key_Space_Press,0
2026-04-16 13:22:59.573,1776342179.5738118,Teclado,Key_Space_Release,0
2026-04-16 13:22:59.585,1776342179.5857701,Teclado,Key_WASD_Press,0
2026-04-16 13:22:59.700,1776342179.7009223,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:22:59.754,1776342179.7540004,Teclado,Key_WASD_Release,0
2026-04-16 13:22:59.813,1776342179.8133557,Teclado,Key_Space_Press,0
2026-04-16 13:22:59.855,1776342179.8554251,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:22:59.924,1776342179.924042,Teclado,Key_Space_Release,0
2026-04-16 13:23:01.712,1776342181.7122533,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:01.779,1776342181.7797048,Teclado,Key_WASD_Press,0
2026-04-16 13:23:01.795,1776342181.7956603,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:01.875,1776342181.8754606,Teclado,Key_WASD_Release,0
2026-04-16 13:23:01.987,1776342181.9877985,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:02.103,1776342182.103862,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:02.172,1776342182.172957,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:02.210,1776342182.2100916,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:02.253,1776342182.2531118,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:02.311,1776342182.3110895,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:02.405,1776342182.4057927,Teclado,Key_Space_Press,0
2026-04-16 13:23:02.539,1776342182.539039,Teclado,Key_Space_Release,0
2026-04-16 13:23:03.070,1776342183.0709903,Teclado,Key_Delete_Press,0
2026-04-16 13:23:03.597,1776342183.5974882,Teclado,Key_Delete_Press,0
2026-04-16 13:23:03.633,1776342183.633301,Teclado,Key_Delete_Press,0
2026-04-16 13:23:03.670,1776342183.6707315,Teclado,Key_Delete_Press,0
2026-04-16 13:23:03.708,1776342183.708148,Teclado,Key_Delete_Press,0
2026-04-16 13:23:03.776,1776342183.776374,Teclado,Key_Delete_Release,0
2026-04-16 13:23:04.102,1776342184.1025002,Teclado,Key_Delete_Press,0
2026-04-16 13:23:04.203,1776342184.2033055,Teclado,Key_WASD_Press,0
2026-04-16 13:23:04.228,1776342184.228468,Teclado,Key_Delete_Release,0
2026-04-16 13:23:04.299,1776342184.2992349,Teclado,Key_WASD_Press,0
2026-04-16 13:23:04.367,1776342184.3672462,Teclado,Key_WASD_Release,0
2026-04-16 13:23:04.448,1776342184.4486914,Teclado,Key_WASD_Press,0
2026-04-16 13:23:04.474,1776342184.4746664,Teclado,Key_WASD_Release,0
2026-04-16 13:23:04.522,1776342184.522491,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:04.569,1776342184.5697784,Teclado,Key_WASD_Release,0
2026-04-16 13:23:04.634,1776342184.6341043,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:04.677,1776342184.6777139,Teclado,Key_WASD_Press,0
2026-04-16 13:23:04.767,1776342184.7673812,Teclado,Key_Space_Press,0
2026-04-16 13:23:04.773,1776342184.7733335,Teclado,Key_WASD_Release,0
2026-04-16 13:23:04.863,1776342184.8635015,Teclado,Key_Space_Release,0
2026-04-16 13:23:04.956,1776342184.9567785,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:04.975,1776342184.975799,Teclado,Key_WASD_Press,0
2026-04-16 13:23:05.046,1776342185.0463693,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:05.067,1776342185.0675247,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:05.115,1776342185.1155715,Teclado,Key_WASD_Release,0
2026-04-16 13:23:05.180,1776342185.1801631,Teclado,Key_WASD_Press,0
2026-04-16 13:23:05.195,1776342185.195419,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:05.232,1776342185.2324822,Teclado,Key_Space_Press,0
2026-04-16 13:23:05.291,1776342185.2911527,Teclado,Key_WASD_Release,0
2026-04-16 13:23:05.343,1776342185.3435736,Teclado,Key_Space_Release,0
2026-04-16 13:23:05.644,1776342185.644954,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:05.729,1776342185.7294068,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:05.812,1776342185.8124564,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:05.901,1776342185.9016707,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:05.944,1776342185.944635,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:05.998,1776342185.998128,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:06.024,1776342186.0241215,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:06.088,1776342186.088236,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:06.202,1776342186.2024646,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:06.223,1776342186.2233362,Teclado,Key_WASD_Press,0
2026-04-16 13:23:06.292,1776342186.2924516,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:06.367,1776342186.3676512,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:06.414,1776342186.4147706,Teclado,Key_WASD_Release,0
2026-04-16 13:23:06.456,1776342186.4566991,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:06.462,1776342186.4627342,Teclado,Key_Space_Press,0
2026-04-16 13:23:06.563,1776342186.5639017,Teclado,Key_Space_Release,0
2026-04-16 13:23:06.664,1776342186.6640618,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:06.760,1776342186.760114,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:06.770,1776342186.7709877,Teclado,Key_Space_Press,0
2026-04-16 13:23:06.861,1776342186.861069,Teclado,Key_Space_Release,0
2026-04-16 13:23:06.884,1776342186.8843436,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:07.002,1776342187.0021627,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:07.024,1776342187.0243301,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:07.065,1776342187.065778,Teclado,Key_WASD_Press,0
2026-04-16 13:23:07.113,1776342187.1133459,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:07.155,1776342187.15562,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:07.219,1776342187.21923,Teclado,Key_WASD_Release,0
2026-04-16 13:23:07.299,1776342187.299151,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:07.310,1776342187.3105726,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:07.390,1776342187.3900445,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:07.489,1776342187.4897938,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:07.580,1776342187.5800478,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:08.390,1776342188.3900955,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:08.480,1776342188.4808385,Teclado,Key_Space_Press,0
2026-04-16 13:23:08.485,1776342188.4857898,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:08.607,1776342188.607908,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:08.655,1776342188.6556041,Teclado,Key_Space_Release,0
2026-04-16 13:23:08.731,1776342188.7319314,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:08.921,1776342188.92144,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:09.011,1776342189.011057,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:09.015,1776342189.0158958,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:09.106,1776342189.106501,Teclado,Key_AlphaNumeric_Release,0
